search_keyword,search_country,id,title,company,location,category,contract_type,contract_time,salary_min,salary_max,salary_is_predicted,created,description,is_ai_related,salary_avg,created_date,currency,country_name
artificial intelligence,gb,5840397766,Post-Doctoral Research Assistant in Digital Health and Artificial Intelligence (Fixed-Term),Bournemouth University,"Westbourne, Bournemouth",Scientific & QA Jobs,contract,part_time,34610.0,39906.0,0,2026-08-13 16:28:47+00:00,"We are looking for a Post-Doctoral Research Assistant (PDRA) who will support our NIHR funded research project at Bournemouth University (BU) and join the DELTA (Digital, Economics, Data Linkage and Analytics) Core of the NIHR Maternity Disparities Consortium (MDC), a major UK-wide research programme aiming to reduce inequalities in maternal and neonatal outcomes. The post holder will primarily work as a Software Engineer by focusing on requirements analysis, design, development and evaluation …",True,37258.0,2026-08-13,GBP,United Kingdom
artificial intelligence,gb,5817554316,Head of AI,Dyad Artificial Intelligence Limited,"Holborn, Central London",IT Jobs,,full_time,138332.53,138332.53,1,2026-07-27 18:45:32+00:00,"About Dyad Dyad's mission is to improve the delivery and efficiency of healthcare. We are building a platform to model and manage the flow of information within healthcare organisations, improving outcomes for patients, payers, and healthcare providers. We believe data handling in current healthcare systems is needlessly complex and disconnected, leading to isolated and inefficient decision making. To showcase how this technology can advance the delivery of healthcare and improve lives, we buil…",True,138332.53,2026-07-27,GBP,United Kingdom
artificial intelligence,gb,5835849127,Senior Customer Success & Enablement Executive,Dyad Artificial Intelligence Limited,"London, UK",Customer Services Jobs,,full_time,62645.08,62645.08,1,2026-08-10 18:29:56+00:00,"About Dyad Dyad's mission is to improve the delivery and efficiency of healthcare. We are building a platform to model and manage the flow of information within healthcare organisations, improving outcomes for patients, payers, and healthcare providers. We believe data handling in current healthcare systems is needlessly complex and disconnected, leading to isolated and inefficient decision making. To showcase how this technology can advance the delivery of healthcare and improve lives, we buil…",False,62645.08,2026-08-10,GBP,United Kingdom
artificial intelligence,gb,5837707766,"AI Data Associate - Dutch, Artificial General Intelligence",Evi Technologies Limited,"London, UK",IT Jobs,,full_time,45238.67,45238.67,1,2026-08-12 04:44:21+00:00,"AI is the most transformational technology of our time, capable of tackling some of humanity’s most challenging problems. Amazon is investing in generative AI and the responsible development and deployment of large language models (LLMs) across all of our businesses. Come build the future of human-technology interaction with us. We are looking for those candidates who just don’t think out of the box, but make the box they are in ‘Bigger’. The future is now, do you want to be a part of it? Then …",True,45238.67,2026-08-12,GBP,United Kingdom
artificial intelligence,gb,5832741840,"AI Data Associate - Portuguese, Artificial General Intelligence",Amazon,"London, UK",IT Jobs,,,47789.12,47789.12,1,2026-08-08 02:13:59+00:00,"Description AI is the most transformational technology of our time, capable of tackling some of humanity's most challenging problems. Amazon is investing in generative AI and the responsible development and deployment of large language models (LLMs) across all of our businesses. Come build the future of human-technology interaction with us. We are looking for those candidates who just don't think out of the box, but make the box they are in 'Bigger'. The future is now, do you want to be a part …",True,47789.12,2026-08-08,GBP,United Kingdom
artificial intelligence,gb,5833778730,"AI Data Associate - Portuguese, Artificial General Intelligence",AI,"London, UK",IT Jobs,,full_time,44558.76,44558.76,1,2026-08-08 18:36:06+00:00,"AI is the most transformational technology of our time, capable of tackling some of humanity’s most challenging problems. Amazon is investing in generative AI and the responsible development and deployment of large language models (LLMs) across all of our businesses. Come build the future of human-technology interaction with us. We are looking for those candidates who just don’t think out of the box, but make the box they are in ‘Bigger’. The future is now, do you want to be a part of it? Then …",True,44558.76,2026-08-08,GBP,United Kingdom
artificial intelligence,gb,5735669182,"AI Data Associate - Dutch, Artificial General Intelligence",Amazon,"London, UK",IT Jobs,,,51433.18,51433.18,1,2026-05-21 01:21:30+00:00,"Description AI is the most transformational technology of our time, capable of tackling some of humanity's most challenging problems. Amazon is investing in generative AI and the responsible development and deployment of large language models (LLMs) across all of our businesses. Come build the future of human-technology interaction with us. We are looking for those candidates who just don't think out of the box, but make the box they are in 'Bigger'. The future is now, do you want to be a part …",True,51433.18,2026-05-21,GBP,United Kingdom
artificial intelligence,gb,5789181158,"AI Data Associate - Dutch, Artificial General Intelligence",AI,"London, UK",IT Jobs,,full_time,47939.85,47939.85,1,2026-07-05 15:39:24+00:00,"AI is the most transformational technology of our time, capable of tackling some of humanity’s most challenging problems. Amazon is investing in generative AI and the responsible development and deployment of large language models (LLMs) across all of our businesses. Come build the future of human-technology interaction with us. We are looking for those candidates who just don’t think out of the box, but make the box they are in ‘Bigger’. The future is now, do you want to be a part of it? Then …",True,47939.85,2026-07-05,GBP,United Kingdom
artificial intelligence,gb,5803304596,"Senior Operations Manager, Artificial General Intelligence Data Services",Evi Technologies Limited,"London, UK",Engineering Jobs,,full_time,66589.88,66589.88,1,2026-07-16 16:32:20+00:00,"The Senior Operations Manager owns the operational excellence of our site in London site within AGI Data Services. Leading a multi-layered organization of 200 data associates, this role demands a leader who combines strategic vision with relentless execution, someone who can simultaneously architect the future state of site operations while delivering flawless daily execution against challenging SLAs. This is not a maintenance role. The successful candidate will challenge the status quo, elimin…",False,66589.88,2026-07-16,GBP,United Kingdom
artificial intelligence,gb,5805520022,"Senior Operations Manager, Artificial General Intelligence Data Services",Amazon,"London, UK",Engineering Jobs,,,78536.55,78536.55,1,2026-07-18 01:53:40+00:00,"Description The Senior Operations Manager owns the operational excellence of our site in London site within AGI Data Services. Leading a multi-layered organization of 200 data associates, this role demands a leader who combines strategic vision with relentless execution, someone who can simultaneously architect the future state of site operations while delivering flawless daily execution against challenging SLAs. This is not a maintenance role. The successful candidate will challenge the status…",False,78536.55,2026-07-18,GBP,United Kingdom
artificial intelligence,gb,5837707756,"AI/ML Team Manager, Artificial General Intelligence – Data Services",Evi Technologies Limited,"London, UK",IT Jobs,,full_time,44962.15,44962.15,1,2026-08-12 04:44:15+00:00,"Interested in improving the technology and features powering Alexa? Come work on it. We are building the speech and language solutions behind Amazon Echo and other Alexa-enabled products and services. Alexa Data Services’ mission is to provide high-quality labelled data for machine learning (ML) technologies. Key job responsibilities As Team Manager, you will be responsible for : • Manage job assignment on a day-to-day basis, monitoring performance on job or queue adherence, volume, and quality…",True,44962.15,2026-08-12,GBP,United Kingdom
artificial intelligence,gb,5839158420,"AI/ML Team Manager, Artificial General Intelligence - Data Services",Amazon,"London, UK",IT Jobs,,,49782.43,49782.43,1,2026-08-13 02:21:19+00:00,"Description Interested in improving the technology and features powering Alexa? Come work on it. We are building the speech and language solutions behind Amazon Echo and other Alexa-enabled products and services. Alexa Data Services' mission is to provide high-quality labelled data for machine learning (ML) technologies. Key job responsibilities As Team Manager, you will be responsible for : - Manage job assignment on a day-to-day basis, monitoring performance on job or queue adherence, volume,…",True,49782.43,2026-08-13,GBP,United Kingdom
artificial intelligence,gb,5822581079,"AI/ML Team Manager, Artificial General Intelligence – Data Services",Amazon,"London, UK",IT Jobs,,full_time,51697.84,51697.84,1,2026-07-31 17:55:47+00:00,"Interested in improving the technology and features powering Alexa? Come work on it. We are building the speech and language solutions behind Amazon Echo and other Alexa-enabled products and services. Alexa Data Services’ mission is to provide high-quality labelled data for machine learning (ML) technologies. Key job responsibilities As Team Manager, you will be responsible for : • Manage job assignment on a day-to-day basis, monitoring performance on job or queue adherence, volume, and quality…",True,51697.84,2026-07-31,GBP,United Kingdom
